"IDalt","Buffer","MeanDist","MedianDist","NumLines","TotalLength_m","Notes"
3315,"1km",17.4418218170481,0,3,4737,"Full group used"
3314,"1km",670.320141392487,670.320141392487,2,8758,"Full group used"
3450,"1km",670.320141392487,670.320141392487,2,8758,"Full group used"
2261,"1km",0,0,3,7587,"Full group used"
911,"1km",460.187891682649,143.672465233708,9,9246,"Full group used"
2127,"1km",0,0,2,3936,"Full group used"
2012,"1km",585.166427846324,246.068953579468,6,7375,"Full group used"
2758,"1km",632.604546421702,599.964777690334,21,11111,"Full group used"
2767,"1km",491.094743891428,377.793144485677,20,11682,"Full group used"
304,"1km",306.712087333184,0,5,3847,"Full group used"
558,"1km",275.023515666698,0,5,3648,"Full group used"
2107,"1km",557.202708745892,544.466789775851,9,10193,"Full group used"
2142,"1km",0,0,3,4611,"Full group used"
3298,"1km",0,0,3,7836,"Full group used"
17,"1km",148.998406682626,0,5,3904,"Full group used"
1262,"1km",148.998406682626,0,5,3904,"Full group used"
2007,"1km",260.629703611657,116.975444517445,4,6957,"Full group used"
1570,"1km",0,0,3,3414,"Full group used"
1375,"1km",251.095607436627,202.926067508771,7,8937,"Full group used"
2239,"1km",652.964634738599,565.677645204044,4,7023,"Full group used"
2119,"1km",568.828931107209,645.000432236411,6,9406,"Full group used"
952,"1km",240.480089358239,68.3325166331715,7,6088,"Full group used"
151,"1km",491.094743891428,377.793144485677,20,11682,"Full group used"
226,"1km",632.604546421702,599.964777690334,21,11111,"Full group used"
3268,"1km",412.61969569471,404.922483168958,9,8266,"Full group used"
3269,"1km",412.61969569471,404.922483168958,9,8266,"Full group used"
3270,"1km",412.61969569471,404.922483168958,9,8266,"Full group used"
3271,"1km",412.61969569471,404.922483168958,9,8266,"Full group used"
3272,"1km",412.61969569471,404.922483168958,9,8266,"Full group used"
3316,"1km",17.4418218170481,0,3,4737,"Full group used"
3329,"1km",582.227741512098,167.913558756891,4,10796,"Full group used"
3330,"1km",582.227741512098,167.913558756891,4,10796,"Full group used"
3388,"1km",582.227741512098,167.913558756891,4,10796,"Full group used"
3432,"1km",582.227741512098,167.913558756891,4,10796,"Full group used"
3161,"1km",0,0,3,7173,"Full group used"
3162,"1km",0,0,3,7173,"Full group used"
3163,"1km",0,0,3,7173,"Full group used"
3164,"1km",0,0,3,6152,"Full group used"
3165,"1km",0,0,3,6152,"Full group used"
3166,"1km",0,0,3,6152,"Full group used"
3317,"1km",158.695510452398,0,4,11941,"Full group used"
3175,"1km",498.169947988494,579.892908508605,11,11551,"Full group used"
3178,"1km",498.169947988494,579.892908508605,11,11551,"Full group used"
3321,"1km",621.76759033922,551.824598849129,14,14223,"Full group used"
3322,"1km",621.76759033922,551.824598849129,14,14223,"Full group used"
3323,"1km",621.76759033922,551.824598849129,14,14223,"Full group used"
3324,"1km",621.76759033922,551.824598849129,14,14223,"Full group used"
3325,"1km",621.76759033922,551.824598849129,14,14223,"Full group used"
3331,"1km",304.153443826742,0,4,10066,"Full group used"
3332,"1km",304.153443826742,0,4,10066,"Full group used"
3389,"1km",304.153443826742,0,4,10066,"Full group used"
3419,"1km",304.153443826742,0,4,10066,"Full group used"
3180,"1km",381.409930591629,348.251021906916,10,12961,"Full group used"
3181,"1km",381.409930591629,348.251021906916,10,12961,"Full group used"
3469,"1km",0,0,3,7102,"Full group used"
3182,"1km",381.409930591629,348.251021906916,10,12961,"Full group used"
3451,"1km",324.15638740038,305.635137339167,4,5765,"Full group used"
3326,"1km",389.853618139727,300.763421517773,8,8357,"Full group used"
3327,"1km",389.853618139727,300.763421517773,8,8357,"Full group used"
3328,"1km",389.853618139727,300.763421517773,8,8357,"Full group used"
3333,"1km",745.11985026813,647.104032306184,9,16373,"Full group used"
3334,"1km",745.11985026813,647.104032306184,9,16373,"Full group used"
3335,"1km",745.11985026813,647.104032306184,9,16373,"Full group used"
3336,"1km",745.11985026813,647.104032306184,9,16373,"Full group used"
3337,"1km",745.11985026813,647.104032306184,9,16373,"Full group used"
3420,"1km",745.11985026813,647.104032306184,9,16373,"Full group used"
3312,"1km",0,0,2,5417,"Full group used"
2351,"1km",490.287457262534,600.521046400397,6,12600,"Full group used"
1289,"1km",477.24875809904,659.758819116701,3,6883,"Full group used"
2362,"1km",407.474642866962,450.436473420468,3,6883,"Full group used"
2379,"1km",323.658742061104,190.697961241627,6,10709,"Full group used"
2331,"1km",607.685477091442,640.460165505151,9,6877,"Full group used"
3179,"1km",381.409930591629,348.251021906916,10,12961,"Full group used"
3462,"1km",381.409930591629,348.251021906916,10,12961,"Full group used"
3199,"1km",631.106844679577,0,6,13394,"Full group used"
3200,"1km",631.106844679577,0,6,13394,"Full group used"
3201,"1km",631.106844679577,0,6,13394,"Full group used"
3386,"1km",631.106844679577,0,6,13394,"Full group used"
3171,"1km",0,0,3,6655,"Full group used"
3172,"1km",0,0,3,6655,"Full group used"
3173,"1km",0,0,3,6655,"Full group used"
3174,"1km",0,0,3,6655,"Full group used"
3202,"1km",372.455030605504,297.436408873445,6,5272,"Full group used"
3203,"1km",372.455030605504,297.436408873445,6,5272,"Full group used"
3204,"1km",372.455030605504,297.436408873445,6,5272,"Full group used"
3205,"1km",372.455030605504,297.436408873445,6,5272,"Full group used"
3460,"1km",372.455030605504,297.436408873445,6,5272,"Full group used"
3461,"1km",372.455030605504,297.436408873445,6,5272,"Full group used"
3425,"1km",600.247626025222,614.722250215925,9,5145,"Full group used"
3427,"1km",600.247626025222,614.722250215925,9,5145,"Full group used"
3287,"1km",290.921099706888,0,5,10289,"Full group used"
3288,"1km",290.921099706888,0,5,10289,"Full group used"
3402,"1km",290.921099706888,0,5,10289,"Full group used"
3273,"1km",0,0,2,3293,"Full group used"
3274,"1km",0,0,2,3293,"Full group used"
3275,"1km",0,0,2,3293,"Full group used"
3431,"1km",0,0,2,3293,"Full group used"
3230,"1km",205.688089864852,0,4,3863,"Full group used"
3231,"1km",205.688089864852,0,4,3863,"Full group used"
3232,"1km",205.688089864852,0,4,3863,"Full group used"
3233,"1km",205.688089864852,0,4,3863,"Full group used"
3426,"1km",600.247626025222,614.722250215925,9,5145,"Full group used"
3467,"1km",520.386450496182,518.677958108438,7,12667,"Full group used"
3476,"1km",573.931860275953,594.193971611215,7,14784,"Full group used"
3191,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3192,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3193,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3194,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3406,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3187,"1km",0,0,3,11121,"Full group used"
3188,"1km",0,0,3,11121,"Full group used"
3189,"1km",0,0,3,11121,"Full group used"
3190,"1km",0,0,3,11121,"Full group used"
3292,"1km",317.414602060553,0,5,8454,"Full group used"
3293,"1km",317.414602060553,0,5,8454,"Full group used"
3294,"1km",317.414602060553,0,5,8454,"Full group used"
3430,"1km",317.414602060553,0,5,8454,"Full group used"
3407,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3408,"1km",491.648383638834,596.450468114568,3,7606,"Full group used"
3421,"1km",0,0,3,11121,"Full group used"
3422,"1km",0,0,3,11121,"Full group used"
3423,"1km",0,0,3,11121,"Full group used"
3299,"1km",0,0,3,7836,"Full group used"
3300,"1km",0,0,3,7836,"Full group used"
3301,"1km",0,0,3,7836,"Full group used"
3238,"1km",0,0,2,5900,"Full group used"
3240,"1km",0,0,2,5900,"Full group used"
3242,"1km",0,0,3,3738,"Full group used"
3243,"1km",0,0,3,3738,"Full group used"
3244,"1km",0,0,3,3738,"Full group used"
3245,"1km",0,0,3,3738,"Full group used"
3478,"1km",534.124404022092,356.080482374135,5,14873,"Full group used"
3295,"1km",852.564849557405,852.564849557405,2,6387,"Full group used"
3472,"1km",210.940101182882,179.411782118362,4,22885,"Full group used"
3304,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3305,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3306,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3307,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3441,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3456,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3457,"1km",247.865985905121,132.299598427033,6,18946,"Full group used"
3250,"1km",77.1839052976935,0,5,8427,"Full group used"
3251,"1km",77.1839052976935,0,5,8427,"Full group used"
3252,"1km",77.1839052976935,0,5,8427,"Full group used"
3302,"1km",123.741068516865,53.8369503015575,4,10898,"Full group used"
3303,"1km",123.741068516865,53.8369503015575,4,10898,"Full group used"
3424,"1km",123.741068516865,53.8369503015575,4,10898,"Full group used"
3296,"1km",852.564849557405,852.564849557405,2,6387,"Full group used"
3297,"1km",852.564849557405,852.564849557405,2,6387,"Full group used"
3416,"1km",0,0,3,3738,"Full group used"
3417,"1km",0,0,3,3738,"Full group used"
3418,"1km",0,0,2,5900,"Full group used"
3437,"1km",77.1839052976935,0,5,8427,"Full group used"
3439,"1km",0,0,2,5900,"Full group used"
3440,"1km",0,0,2,5900,"Full group used"
3455,"1km",77.1839052976935,0,5,8427,"Full group used"
3239,"1km",0,0,2,5900,"Full group used"
3241,"1km",0,0,2,5900,"Full group used"
3555,"1km",329.749194360249,338.745938516026,6,9641,"Full group used"
3556,"1km",329.749194360249,338.745938516026,6,9641,"Full group used"
3557,"1km",329.749194360249,338.745938516026,6,9641,"Full group used"
3558,"1km",329.749194360249,338.745938516026,6,9641,"Full group used"
3158,"1km",690.167901383221,664.164031645275,8,12626,"Full group used"
3159,"1km",690.167901383221,664.164031645275,8,12626,"Full group used"
3160,"1km",690.167901383221,664.164031645275,8,12626,"Full group used"
3473,"1km",491.685412868013,0,4,9002,"Full group used"
3470,"1km",0,0,3,9226,"Full group used"
3338,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
3339,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
3340,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
3341,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
3395,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
3435,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
3436,"1km",401.639924407768,406.728613179991,6,8615,"Full group used"
2155,"1km",623.742324994657,224.372104892085,6,5308,"Full group used"
3234,"1km",131.982836712764,0,5,26992,"Full group used"
3235,"1km",131.982836712764,0,5,26992,"Full group used"
3236,"1km",131.982836712764,0,5,26992,"Full group used"
3237,"1km",131.982836712764,0,5,26992,"Full group used"
3411,"1km",131.982836712764,0,5,26992,"Full group used"
3642,"1km",333.7961909042,393.782293697282,6,9641,"Full group used"
3643,"1km",333.7961909042,393.782293697282,6,9641,"Full group used"
3644,"1km",333.7961909042,393.782293697282,6,9641,"Full group used"
2776,"1km",0,0,3,18790,"Full group used"
3559,"1km",328.720177039239,396.865896355182,6,13104,"Full group used"
3560,"1km",328.720177039239,396.865896355182,6,13104,"Full group used"
3561,"1km",328.720177039239,396.865896355182,6,13104,"Full group used"
3563,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3564,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3565,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3636,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3637,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3638,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3569,"1km",196.074613480978,0,5,11811,"Full group used"
3570,"1km",196.074613480978,0,5,11811,"Full group used"
3571,"1km",196.074613480978,0,5,11811,"Full group used"
3572,"1km",196.074613480978,0,5,11811,"Full group used"
3600,"1km",195.795692418182,0,5,11811,"Full group used"
3601,"1km",195.795692418182,0,5,11811,"Full group used"
3602,"1km",195.795692418182,0,5,11811,"Full group used"
2198,"1km",638.947462548375,241.52788777611,7,9432,"Full group used"
3210,"1km",0,0,3,5170,"Full group used"
3211,"1km",0,0,3,5170,"Full group used"
3212,"1km",0,0,3,5170,"Full group used"
3213,"1km",0,0,3,5170,"Full group used"
3400,"1km",0,0,3,4724,"Full group used"
3401,"1km",0,0,3,4724,"Full group used"
3183,"1km",687.161246247706,478.046409458099,7,5062,"Full group used"
3184,"1km",687.161246247706,478.046409458099,7,5062,"Full group used"
3185,"1km",687.161246247706,478.046409458099,7,5062,"Full group used"
3186,"1km",687.161246247706,478.046409458099,7,5062,"Full group used"
3398,"1km",687.161246247706,478.046409458099,7,5062,"Full group used"
3399,"1km",687.161246247706,478.046409458099,7,5062,"Full group used"
2136,"1km",112.470408962678,0,5,18890,"Full group used"
3125,"1km",541.357578995194,0,5,14287,"Full group used"
3126,"1km",541.357578995194,0,5,14287,"Full group used"
3127,"1km",541.357578995194,0,5,14287,"Full group used"
3128,"1km",541.357578995194,0,5,14287,"Full group used"
3151,"1km",541.357578995194,0,5,14287,"Full group used"
3152,"1km",541.357578995194,0,5,14287,"Full group used"
3153,"1km",541.357578995194,0,5,14287,"Full group used"
3154,"1km",541.357578995194,0,5,14287,"Full group used"
3214,"1km",197.876604549258,271.677880860761,3,8506,"Full group used"
3215,"1km",197.876604549258,271.677880860761,3,8506,"Full group used"
3216,"1km",197.876604549258,271.677880860761,3,8506,"Full group used"
3217,"1km",197.876604549258,271.677880860761,3,8506,"Full group used"
3414,"1km",197.876604549258,271.677880860761,3,8506,"Full group used"
3415,"1km",197.876604549258,271.677880860761,3,8506,"Full group used"
3403,"1km",276.584940546569,118.752957546958,4,7736,"Full group used"
3404,"1km",276.584940546569,118.752957546958,4,7736,"Full group used"
3405,"1km",276.584940546569,118.752957546958,4,7736,"Full group used"
3222,"1km",415.011325729995,358.296108286003,3,12351,"Full group used"
3223,"1km",415.011325729995,358.296108286003,3,12351,"Full group used"
3224,"1km",415.011325729995,358.296108286003,3,12351,"Full group used"
3225,"1km",415.011325729995,358.296108286003,3,12351,"Full group used"
3176,"1km",498.169947988494,579.892908508605,11,11551,"Full group used"
3177,"1km",498.169947988494,579.892908508605,11,11551,"Full group used"
3562,"1km",184.38809057886,147.951143910125,7,11198,"Full group used"
3573,"1km",572.752769544159,720.349223602445,12,19348,"Full group used"
3574,"1km",572.752769544159,720.349223602445,12,19348,"Full group used"
3575,"1km",572.752769544159,720.349223602445,12,19348,"Full group used"
3576,"1km",572.752769544159,720.349223602445,12,19348,"Full group used"
3577,"1km",0,0,3,12833,"Full group used"
3578,"1km",0,0,3,12833,"Full group used"
3625,"1km",0,0,3,12833,"Full group used"
3645,"1km",0,0,3,12833,"Full group used"
3552,"1km",496.532272598935,604.78201258964,7,14641,"Full group used"
3553,"1km",496.532272598935,604.78201258964,7,14641,"Full group used"
3554,"1km",496.532272598935,604.78201258964,7,14641,"Full group used"
3593,"1km",496.532272598935,604.78201258964,7,14641,"Full group used"
3594,"1km",496.532272598935,604.78201258964,7,14641,"Full group used"
3595,"1km",496.532272598935,604.78201258964,7,14641,"Full group used"
3548,"1km",0,0,3,11400,"Full group used"
3549,"1km",0,0,3,11400,"Full group used"
4137,"1km",0,0,3,5675,"Full group used"
565,"1km",597.940985496679,220.332943479029,4,5577,"Full group used"
2737,"1km",597.940985496679,220.332943479029,4,5577,"Full group used"
3566,"1km",385.099882935146,330.519830863982,4,6475,"Full group used"
3567,"1km",385.099882935146,330.519830863982,4,6475,"Full group used"
3568,"1km",385.099882935146,330.519830863982,4,6475,"Full group used"
3639,"1km",385.099875062556,330.519807246214,4,6475,"Full group used"
3640,"1km",385.099875062556,330.519807246214,4,6475,"Full group used"
3641,"1km",385.099875062556,330.519807246214,4,6475,"Full group used"
3167,"1km",410.339394578627,462.951682485694,7,11497,"Full group used"
